text,label,score,all_labels,all_scores,text_short
"Im Berichtsjahr wurde der Fehler korrigiert und historische Werte wurden entsprechend angepasst. Die Berechnung des DKI-Wertes für Scope 3 Kategorie 14 (Franchises) wurde im Berichtsjahr vereinheitlicht, sodass die prozessbedingt im Vorjahr des Berichtsjahres erhobenen Emissionen jetzt durch das entsprechende Fahrzeugvolumen des Vorjahres des Berichtsjahres geteilt werden. Der Vorjahreswert wurde entsprechend angepasst.",fragwürdige Nachhaltigkeitsaussage,0.4244481325149536,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.4244481325149536, 0.3008933961391449, 0.2746584415435791]",Im Berichtsjahr wurde der Fehler korrigiert und historische Werte wurden entsprechend angepasst. Die Berechnung des DKI-Wertes für Scope 3 Kategorie 1
"Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte 66 Kennzahlen Dekarbonisierung Einheit 2023 2022 Hinweise und Kommentare Gasantrieb (Erd- und Flüssiggas) Anzahl pro duzierte Fzg./ prozentuale Veränderung 7.104/ –53,4 15.240/ –56,4 Hybridantrieb Anzahl pro duzierte Fzg./ prozentuale Veränderung 206.322/ +24,0 166.415/ –16,2 Elektroantrieb Anzahl pro duzierte Fzg./ prozentuale Veränderung 447.656/ +31,3 340.952/ +17,8 Alternative Antriebe (gesamt) Anzahl pro duzierte Fzg./ prozentuale Veränderung 661.082/ +26.5 522.607/ 0,0 Product Carbon Footprint (DKI) | GRI 305-4 in t CO2/Fzg. 47,3 47,8 (48,0) siehe auch Hinweis Dekarbonisierungs index THG-Emissionen Scope 1 (absolut)2, 3 | GRI 305-1 in Mio. t CO2 4,03 4,48 davon Volkswagen AG in Mio. t CO2 1,83 2,04 THG-Emissionen Scope 1 (spezifisch)3 | GRI 305-4 in kg CO2/Fzg. 363 418 Pkw & leichte Nfz in der Volkswagen AG in kg CO2/Fzg. 2.243 3.060 THG-Emissionen Scope 2 (absolut)2 | GRI 305-2 in Mio. t CO2 1,96 2,11 davon Volkswagen AG in Mio. t CO2 0,12 0,11 THG-Emissionen Scope 2 (spezifisch) | GRI 305-4 in kg CO2/Fzg. 204 236 Pkw & leichte Nfz in der Volkswagen AG in kg CO2/Fzg. 145 167 THG-Emissionen Scope 3 | GRI 305-3 in Mio. t CO2 413,95 396,39 Kategorie 1: Eingekaufte Güter und Dienstleistungen in t CO2/in % 89.572.138/ 21,6 80.786.280/ 20,4 Die CO2-Emissionen der Kategorie 1 beziehen sich auf die Supply-ChainEmissionen aller im Berichtsjahr produ zierten Pkw und leichten Nutzfahrzeuge.",fragwürdige Nachhaltigkeitsaussage,0.3582439422607422,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.3582439422607422, 0.33033326268196106, 0.31142276525497437]",Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette
"Kategorie 2: Kapitalgüter in t CO2/in % 5.716.214 / 1,4 6.633.357/ 1,7 Die mit Investitionsgütern verbundenen Emissionen wurden auf der Grundlage einer wirtschaftlichen Input-OutputAnalyse unter Verwendung der Investiti onsdaten im Geschäftsbericht der Volkswagen AG berechnet.",fragwürdige Nachhaltigkeitsaussage,0.42739319801330566,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.42739319801330566, 0.3274456560611725, 0.24516120553016663]","Kategorie 2: Kapitalgüter in t CO2/in % 5.716.214 / 1,4 6.633.357/ 1,7 Die mit Investitionsgütern verbundenen Emissionen wurden auf der Grundlage eine"
"Ab dem Be richtsjahr 2023 werden die in der Be rechnung verwendeten Emissions faktoren inflationsbereinigt. 2 Scope: In der Konzernbetrachtung sind im Berichtsjahr folgende Standorte nicht enthalten: vier Service-Center von Scania (Johannesburg, Narasapura, Kuala Lumpur, Taoyuan City), ein Standort von MAN Truck & Bus SE (Serendah), ein Standort in China (Suzhou) sowie ein aktuell noch im Bau befindlicher Standort in China (Changchun) mit geplantem Produktionsstart zu Ende 2024.",fragwürdige Nachhaltigkeitsaussage,0.6204554438591003,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.6204554438591003, 0.2295454889535904, 0.14999909698963165]",Ab dem Be richtsjahr 2023 werden die in der Be rechnung verwendeten Emissions faktoren inflationsbereinigt. 2 Scope: In der Konzernbetrachtung sind im
"Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte 67 Kennzahlen Dekarbonisierung Einheit 2023 2022 Hinweise und Kommentare Kategorie 3: Brennstoff- und energiebezogene Emissionen (nicht in Scope 1 oder 2 enthalten) in t CO2/in % 983.498 / 0,2 1.034.162/ 0,3 Der konzernweite Energieverbrauch wird jährlich in unserem internen Umwelt informationssystem erfasst und mithilfe von Emissionsfaktoren für die verschie denen Energieträger aus einer reprä sentativen generischen Datenbank in CO2-Äquivalente umgerechnet.",fragwürdige Nachhaltigkeitsaussage,0.46620553731918335,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.46620553731918335, 0.28607606887817383, 0.24771828949451447]",Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette
"Kategorie 4: Transport und Verteilung (vorgelagert) in t CO2/in % 4.153.587 / 1,0 4.124.894/ 1,0 Diese Zahl entspricht den CO2Emissionen aus Energieträgerbereitstel lung und -einsatz, sowohl aus eingehen den als auch ausgehenden Transporten sowie Transportprozessen zwischen un seren Standorten weltweit (exklusive der chinesischen Joint Ventures). Transport daten werden aus internen Transport-ITSystemen für alle Verkehrsträger sowie manuell erfassten Prozessen abgeleitet.",fragwürdige Nachhaltigkeitsaussage,0.3928835093975067,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.3928835093975067, 0.3063848316669464, 0.30073168873786926]","Kategorie 4: Transport und Verteilung (vorgelagert) in t CO2/in % 4.153.587 / 1,0 4.124.894/ 1,0 Diese Zahl entspricht den CO2Emissionen aus Energietr"
"Wert gemäß CDP-Bericht 2023 – der Wert für das Berichtsjahr 2023 wird für die CDP-Berichtserstattung 2024 ermittelt. Kategorie 5: Abfall in t CO2/in % 1.050.976/ 0,3 909.775/ 0,2 Das konzernweite Abfallaufkommen wird jährlich in unserem internen Um weltinformationssystem erfasst und mit hilfe von Emissionsfaktoren für die ver schiedenen Abfallströme aus einer repräsentativen generischen Datenbank in CO2-Äquivalente umgerechnet.",fragwürdige Nachhaltigkeitsaussage,0.41285544633865356,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.41285544633865356, 0.29971688985824585, 0.2874276638031006]",Wert gemäß CDP-Bericht 2023 – der Wert für das Berichtsjahr 2023 wird für die CDP-Berichtserstattung 2024 ermittelt. Kategorie 5: Abfall in t CO2/in %
"Kategorie 6: Geschäftsreisen in t CO2/in % 248.450/ 0,1 123.816/ 0,0 Die Emissionen werden seit dem Berichts jahr 2022 auf Basis der tatsächlichen Flug- und Bahnreisen der Volkswagen AG kalkuliert und auf den Konzern hochge rechnet. Die Steigerung der Emissionen ist auf den Entfall von Reisebeschrän kungen im Verlauf des Berichtsjahres zurückzuführen.",fragwürdige Nachhaltigkeitsaussage,0.46748414635658264,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.46748414635658264, 0.3428170680999756, 0.18969877064228058]","Kategorie 6: Geschäftsreisen in t CO2/in % 248.450/ 0,1 123.816/ 0,0 Die Emissionen werden seit dem Berichts jahr 2022 auf Basis der tatsächlichen Flu"
"Kategorie 74: Pendeln der Arbeitnehmer in t CO2/in % 1.114.774/ 0,3 1.099.091/ 0,3 Die CO2-Emissionen basieren auf Aktivi tätsdaten, welche in einer spezifischen Umfrage erhoben worden sind, die das Pendeln zu/von unserem größten Stand ort in Wolfsburg darstellt. Die Berechnung geht von 220 Arbeitstagen pro Jahr und einer Aufteilung auf die Verkehrsträger von 75 % Auto, 10 % Zug (Fernverkehr), 5 % öffentlicher Verkehr (Landverkehr) und 10 % öffentlicher Verkehr (inner städtisch) aus.",fragwürdige Nachhaltigkeitsaussage,0.41872701048851013,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.41872701048851013, 0.3073372542858124, 0.27393579483032227]","Kategorie 74: Pendeln der Arbeitnehmer in t CO2/in % 1.114.774/ 0,3 1.099.091/ 0,3 Die CO2-Emissionen basieren auf Aktivi tätsdaten, welche in einer s"
"Die entsprechenden Emissionsfaktoren für diese vier Ver kehrsträger wurden auf der Grundlage externer generischer Datenquellen er mittelt. Die weltweiten pendlerbedingten Scope-3-Emissionen wurden, ausgehend von den Wolfsburger Ergebnissen, auf Basis der Mitarbeiterzahl hochgerechnet.",fragwürdige Nachhaltigkeitsaussage,0.4905650019645691,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.4905650019645691, 0.3063446581363678, 0.2030903398990631]",Die entsprechenden Emissionsfaktoren für diese vier Ver kehrsträger wurden auf der Grundlage externer generischer Datenquellen er mittelt. Die weltwei
"Kategorie 8: Angemietete oder geleaste Sachanlagen in t CO2/in % 259.659/ 0,1 413.446/ 0,1 Die Berechnung basiert auf konzern weiten Zahlungen für Nutzungsrechte an Grundstücken, Bauten und Bauten auf fremden Grundstücken. Die Emissionen für diese Kategorie wurden mit einer wirtschaftlichen Input-Output-Bewertung geschätzt.",fragwürdige Nachhaltigkeitsaussage,0.41524550318717957,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.41524550318717957, 0.3635423183441162, 0.2212122231721878]","Kategorie 8: Angemietete oder geleaste Sachanlagen in t CO2/in % 259.659/ 0,1 413.446/ 0,1 Die Berechnung basiert auf konzern weiten Zahlungen für Nut"
"Ab dem Berichtsjahr 2023 werden die in der Berechnung verwende ten Emissionsfaktoren inflationsbereinigt. 4 Aufgrund des geringen Emissionsanteils (< 0,5 %) erfolgte die bisherige Berechnung auf einem generischen Ansatz. Eine Weiterentwicklung der Methodik mithilfe internationaler generischer Bezugsdaten wird für die Emissionen der Kategorie „Commuting“ im Berichtsjahr 2024 umgesetzt.",fragwürdige Nachhaltigkeitsaussage,0.42377519607543945,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.42377519607543945, 0.3526953458786011, 0.22352945804595947]",Ab dem Berichtsjahr 2023 werden die in der Berechnung verwende ten Emissionsfaktoren inflationsbereinigt. 4 Aufgrund des geringen Emissionsanteils (< 
"Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte 68 Kennzahlen Dekarbonisierung Einheit 2023 2022 Hinweise und Kommentare Kategorie 9: Transport und Verteilung (nachgelagert) enthalten in Kategorie 4 Kategorie 10: Verarbeitung der verkauften Produkte enthalten in Scope 1 Kategorie 11: Nutzung der verkauften Produkte in t CO2/in % 299.195.581/ 72,3 288.543.814/ 72,8 Die CO2-Emissionen umfassen die Wellto-Wheel-Emissionen aller im Jahr 2023 verkauften Pkw und leichten Nutzfahr zeuge bei einer angenommenen Lebens laufleistung von 200.000 km.",fragwürdige Nachhaltigkeitsaussage,0.4423859715461731,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.4423859715461731, 0.28717562556266785, 0.27043843269348145]",Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette
"Die Be rechnung beruht auf den gewichteten durchschnittlichen Flottenemissionen [g CO2/km] in den Hauptmärkten Europas (EU27, Vereinigtes Königreich, Norwegen und Island), China und USA nach den ak tuell gesetzlich geltenden Fahrzyklen. Für die Berechnung der entsprechenden Well-to-Tank-Emissionen wurden regions spezifische Emissionsfaktoren für Kraft stoff- und Stromlieferketten aus einer repräsentativen generischen Datenbank verwendet.",fragwürdige Nachhaltigkeitsaussage,0.4318828284740448,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.4318828284740448, 0.31951287388801575, 0.24860431253910065]","Die Be rechnung beruht auf den gewichteten durchschnittlichen Flottenemissionen [g CO2/km] in den Hauptmärkten Europas (EU27, Vereinigtes Königreich, "
"Der Wert berücksichtigte im Bericht des Vorjahres fälschlicherweise Fahrzeuge der Marke Bugatti, allerdings nicht leichte Nutzfahrzeuge der Marke MAN. Der Wert des Vorjahres wurde daher korrigiert. Kategorie 12: Umgang mit verkauften Produkten an deren Lebenszyklusende in t CO2/in % 609.577/ 0,1 552.289/ 0,1 Die CO2-Emissionen der Kategorie 12 beziehen sich auf die potenziellen End-of-Life-Emissionen aller im Be richtsjahr produzierten Pkw und leichten Nutzfahrzeuge.",fragwürdige Nachhaltigkeitsaussage,0.47730115056037903,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.47730115056037903, 0.2737364172935486, 0.24896244704723358]","Der Wert berücksichtigte im Bericht des Vorjahres fälschlicherweise Fahrzeuge der Marke Bugatti, allerdings nicht leichte Nutzfahrzeuge der Marke MAN."
Die Emissionen für diese Kate gorie wurden mit einer wirtschaftlichen Input-Output-Bewertung geschätzt. Ab dem Berichtsjahr 2023 werden die in der Berechnung verwendeten Emissions faktoren inflationsbereinigt.,vage Behauptung,0.3684898912906647,"['vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme']","[0.3684898912906647, 0.36195191740989685, 0.26955822110176086]",Die Emissionen für diese Kate gorie wurden mit einer wirtschaftlichen Input-Output-Bewertung geschätzt. Ab dem Berichtsjahr 2023 werden die in der Ber
"Kategorie 14: Franchise in t CO2/in % 2.415.100/ 0,6 3.009.100/ 0,8 Seit dem Berichtsjahr 2022 basiert die Berechnung auf einer jährlichen Evalua tion der CO2-Emissionen der Handelsund Servicepartner des Volkswagen Konzerns auf Basis der Energieverbräuche der Standorte und länderspezifischer Emissionsfaktoren. Letztere stammen aus einer repräsentativen generischen Datenbank.",fragwürdige Nachhaltigkeitsaussage,0.40942758321762085,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.40942758321762085, 0.35249510407447815, 0.23807723820209503]","Kategorie 14: Franchise in t CO2/in % 2.415.100/ 0,6 3.009.100/ 0,8 Seit dem Berichtsjahr 2022 basiert die Berechnung auf einer jährlichen Evalua tion"
Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte 69 EU-Taxonomie Ökologisch nachhaltig wirtschaften – das ist eine der zentralen Herausforderungen unserer Zeit.,vage Behauptung,0.39016756415367126,"['vage Behauptung', 'konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage']","[0.39016756415367126, 0.3457806706428528, 0.26405179500579834]",Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette
"Die EU hat Kriterien definiert, um den Grad der ökologischen Nachhaltigkeit von Unter nehmen zu bestimmen: Wir gestalten mit unseren taxonomie konformen Investitionen in Entwicklungsleistungen und Sach anlagen bereits heute die Zukunft im Sinne der EU-Taxonomie ökologisch nachhaltig.",konkrete Maßnahme,0.6700950860977173,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.6700950860977173, 0.18058355152606964, 0.1493213027715683]","Die EU hat Kriterien definiert, um den Grad der ökologischen Nachhaltigkeit von Unter nehmen zu bestimmen: Wir gestalten mit unseren taxonomie konform"
"Hintergründe und Ziele Im Rahmen des European Green Deal hat die Europäische Union (EU) die Themen Klimaschutz, Ökologie und Nachhaltigkeit in das Zentrum ihrer politischen Agenda gerückt, um bis zum Jahr 2050 Klimaneutralität zu erreichen. Der Finanzsektor soll entscheidend dazu beitragen, dieses Ziel zu verwirklichen. Dazu hat die EU im Jahr 2021 die „Strategie zur Finanzierung einer nachhaltigen Wirtschaft“ veröffentlicht.",konkrete Maßnahme,0.37541764974594116,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.37541764974594116, 0.3228825628757477, 0.30169984698295593]","Hintergründe und Ziele Im Rahmen des European Green Deal hat die Europäische Union (EU) die Themen Klimaschutz, Ökologie und Nachhaltigkeit in das Zen"
"Sie zielt darauf ab, die Finanzierung der Transformation zu einer nachhaltigen Wirtschaft zu unterstützen, und enthält Vorschläge für Maß nahmen in den Bereichen Finanzierung des Übergangs zur Nachhaltigkeit, Inklusivität, Widerstandsfähigkeit und Beitrag des Finanzsektors sowie globale Ambition.",konkrete Maßnahme,0.42539623379707336,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.42539623379707336, 0.29544585943222046, 0.2791579067707062]","Sie zielt darauf ab, die Finanzierung der Transformation zu einer nachhaltigen Wirtschaft zu unterstützen, und enthält Vorschläge für Maß nahmen in de"
"Eine Wirtschaftstätigkeit gilt als taxonomiefähig (eligible), wenn sie in der EU-Taxonomie auf geführt ist und somit potenziell zur Verwirklichung mindes tens eines der folgenden sechs Umweltziele beitragen kann: • Klimaschutz • Anpassung an den Klimawandel • Nachhaltige Nutzung und Schutz von Wasser- und Meeresressourcen • Übergang zu einer Kreislaufwirtschaft • Vermeidung und Verminderung der Umweltverschmutzung • Schutz und Wiederherstellung der Biodiversität und der Ökosysteme.",konkrete Maßnahme,0.5020617246627808,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5020617246627808, 0.27874815464019775, 0.21919012069702148]","Eine Wirtschaftstätigkeit gilt als taxonomiefähig (eligible), wenn sie in der EU-Taxonomie auf geführt ist und somit potenziell zur Verwirklichung min"
